Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=58ead3610b119e16,SoftwareEngineer-Messaging(Server),Sendbird서울,,"knowledgeofPythonorJava5+years...Unix/LinuxsystemsUnderstandingofPython,Java,andEvent-DrivenFrameworks..."
https://kr.indeed.com/viewjob?jk=c17e4b0eb8ad8aed,2020년하반기하드워어/소프트웨어직원,메디칼이노베이션디벨로퍼부산해운대구,,"개발우대사항-C/C++,Python중1개이상의언어사용가능...로그래머>Python|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터..."
https://kr.indeed.com/viewjob?jk=9dca5166546272f8,웹&모바일&C/S(Python)플랫폼연구개발직원,아이뱅크컨설턴츠서울금천구,"월급1,900,000원",앱개발오픈GIS개발(Python)전자정부표준프레임워크...Platform개발OpenGISApplication개발(Python)경력조건무관필요경력자격면허병역병역특례무관외국어능력...
https://kr.indeed.com/viewjob?jk=3b5381e88dd3d7e3,[서울/수원/천안]IT관련분야훈련생,휴먼교육센터서울,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=351986cfd9606a0e,"[해외취업]미국,Freenome,StaffSoftwareEngi...",Freenome대한민국,,fellowship...workexperienceExperiencewithPythonorsimilarscriptinglanguageExcellentwrittenandverbal...
https://kr.indeed.com/viewjob?jk=ecc4154e1f4d28a8,AndroidSoftwareEngineer,하이퍼커넥트서울,,"및네트워크지식및경험Unit테스트작성과mocking에대한경험이많거나,흥미가많으신분Python스크립트작성경험코드보안에관심많으신분내부세미나또는블로깅등의방법으로본인의지식을공유..."
https://kr.indeed.com/viewjob?jk=37127548f83bb7f7,[Search]네이버웹검색연구/개발경력사원,네이버서울,,러닝패키지중한가지를자신있게활용할수있는능력•Linux에서의개발작업이익숙하며Java/Python/C++중한가지언어를잘다루는능력[우대사항]•검색서비스의수집/정제/랭킹개발업무경력•포털...
https://kr.indeed.com/viewjob?jk=69a0719cd470a097,QA엔지니어,myrealtrip서울,,"분Jira등의BTS,Confluence,Git등의협업도구를원활하게사용하는분Java,Python등의개발언어를1가지이상다룰줄아는분*채용공통사항[채용절차]서류전형1차(기술면접..."
https://kr.indeed.com/viewjob?jk=8e72803e8ffa7f7c,데브옵스개발팀-데브옵스개발자,Nexon성남분당구,,"DB모델링/개발-DevOps에대한지식-하나이상의프로그래밍언어(예:Java,Go,Python,NodeJS등)에대한깊이있는지식-하나이상의웹프론트엔드프레임워크(예:Vue.js..."
https://kr.indeed.com/viewjob?jk=f4e5d191b6149181,신입및경력직원채용공고,나이스피앤아이서울여의도,,"경계열,통계학,수학,공학전공-프로그래밍및통계Package활용(VBA,C++,R,Python,Matlab등)-DBMS활용(OracleSQL,PL/SQL)-유관전공석사,박사..."
https://kr.indeed.com/viewjob?jk=8a15326f80e07c08,CustomerOperationsEngineeringManager,SuccessKorea대한민국,,experienceinC++orJavaandPython-Networkmonitoringandapplication...C++orJavaandPython-Network...
https://kr.indeed.com/viewjob?jk=5094f4c0e5ee9348,DevOps(Infra)Engineer,myrealtrip서울,,"Serverless를이용하여서비스환경을구성하고운영하신분프로그래밍및스크립트스킬(bash,Python,Java)을보유한분이슈해결을위해효과적으로설명하고설득할수있는커뮤니케이션스킬을보유한..."
https://kr.indeed.com/viewjob?jk=06dd153c6dcb3dc2,인공지능기반의공간정보이용한오픈/상용플랫폼,드로미서울마포구,"월급2,000,000원-2,200,000원","공통:문서번역(한글<->영어)+사업계획서작성(ppt,hwp)+보고서/논문작성(doc).Python,Nodejs.드론영상라벨링및처리.국내외트랜드조사및논문/보고서제작웹페이지구축..."
https://kr.indeed.com/viewjob?jk=6c1d50662fa2d7f7,서울강남구인썸니아시니어개발자및퍼블리셔,인썸니아서울서초구,,"개발자]1)경력:3~5년차2)skills:Rails,Python,Django,Node,react중한가지이상3)연봉...Django,angularJS,Python등을능숙하게사용하시는..."
https://kr.indeed.com/viewjob?jk=25432effb3f75d9f,"[양재AT센터]JAVA,Python외경력정규직",에이스파트너스서치펌서울서초구,"연봉40,000,000원-50,000,000원","및유지보수[보유기술]-개발언어:Java,JSP,SQL,Python등-데이터베이스:MySQL,MariaDB,Oracle등...통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=371bf411a9529ae9,데이터플랫폼개발,Nexon성남분당구,,"Scala/Python언어중한가지이상의언어를능숙히사용하시는분-자료구조,알고리즘,데이터베이스,분산처리등프로그래밍기초지식을지니신분-한가지이상의개발언어(Python,Java..."
https://kr.indeed.com/viewjob?jk=c495ae06620d2544,Juniorand/orSeniorS/WEngineersforC...,SuccessKorea서울,,5yearsofworkexperienceinCandPythonprogramming?Minimumof3yearsofwork...experienceinCandPythonprogramming...
https://kr.indeed.com/viewjob?jk=e429c7f6fd2443c4,PrincipalBusinessAnalysis(Servicedes...,Coupang3.0서울,,"우대사항:이커머스또는유통업계근무경력을보유하신분재무/통계또는컴퓨터공학관련학사학위Python,R등기타Programminglanguage사용경력을보유하신분한국어,영어모두능숙한커뮤..."
https://kr.indeed.com/viewjob?jk=7624f2857e3e50a3,"Senior,DataEngineer(PricingCompetito...",Coupang3.0서울,,"상을위한도구와가이드라인의제공자격요건:컴퓨터공학혹은관련전공학위를소지하신분Java,Python프로그래밍이가능하신분4년이상데이터엔지니어링을경험하신분우대사항:Back-end..."
https://kr.indeed.com/viewjob?jk=89d3bffd37a2487a,빅데이터플랫폼운영및분석구현,SuccessKorea서울,,"데이터분석,또는데이터엔지니어링경력5년이상-JAVA,Python,SQL중두개이상의개발언어에대한높은이해[전형절차...경력5년이상-JAVA,Python,SQL중두개이상의개발..."
https://kr.indeed.com/viewjob?jk=0fd935a8c87c082e,20년차량용반도체/전장SW전문가경력상시[PTSW플랫폼개발],현대오트론서울강남구,,"Ethernet,엔진/변속기/하이브리드,차량간통신등차량전장관련경험·지식·C/C++,JAVA,Python,Perl,Eclipse등언어활용능력·영어능통자우대서울강남구삼성동지원조건모집분..."
https://kr.indeed.com/viewjob?jk=9b6fd8a39f3af2fe,파이썬개발,위대한상사서울강남구,"연봉40,000,000원-60,000,000원",비식별데이터)처리및DB적재•위경도기반의데이터처리•상권분석자동화시스템[자격요건]•Python프로그래밍능력•RDBMS및쿼리에대한이해•리눅스환경에서개발경험•Pandas및...
https://kr.indeed.com/viewjob?jk=60097047695d7c71,Text분석,SuccessKorea서울,,경력9년이상-R，Python등을활용한TextCrawling...력서자격요건-관련분야경력9년이상-R，Python등을활용한TextCrawling，Parsing，Visualization...
https://kr.indeed.com/viewjob?jk=5ecb57c806c47aa0,머신러닝,SuccessKorea서울선릉역,,"회사소개IT솔루션업무내용/자격요건자격요건-분야별ML/DL전문지식과프로젝트경험-Python,R,Java언어중1개이상사용가능-Caffe/Tensorflow/Torch/PyTorch에..."
https://kr.indeed.com/viewjob?jk=720c87b5a84f3d11,저축은행디지털금융본부DataScience팀CSS운영경력자,국내자본저축은행서울구로구,,"향구성[자격요건]-4년제정규대졸이상(통계,수학,산업공학전공자우대)-통계프로그램(R,Python)및엑셀활용가능자-CSS운영관리경험자경력3년이상[전형절차]서류,면접1회[제출서류..."
https://kr.indeed.com/viewjob?jk=bc4a0e62c7c3d510,테크니컬아키텍트,SuccessKorea서울,,등ConfigurationManagement경험-Bash/Python등서버운영에필요한Script중급이상자*우대사항...Management경험-Bash/Python등서버운영에필요한...
https://kr.indeed.com/viewjob?jk=ce41340260a844d2,SW배움좋아하는긍정적마인드소유한개발자,스마트쿱서울,,인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++
https://kr.indeed.com/viewjob?jk=8cf3625826afa063,DataMining개발(3년이상경력),에이치알코리아서울,,"루션지원자격-데이터분석역량-정형/비정형데이터마이닝개발역량-자연어처리/검색엔진개발역량보유자우대-영상마이닝개발경험보유우대-Python,Hadoop,Spark개발경험자우대"
https://kr.indeed.com/viewjob?jk=378ba0857c42e407,시스템엔지니어,SuccessKorea서울쌍림동,,경력:2년이상-직급/직책:주임-과장[우대사항]-Python등스크립트언어사용가능-가상화관련지식보유-프로젝트관리...주임-과장[우대사항]-Python등스크립트언어사용가능...
https://kr.indeed.com/viewjob?jk=38d2f5a2543582fc,DW&BI팀DataEngineer,SuccessKorea서울,,"Ecosystem)에대한이해-AWS&GCP경험우대-Java,Python등프로그래밍능력우대-컴퓨터공학,경영정보및그와...GCP경험우대-Java,Python등프로그래밍능력우대..."
https://kr.indeed.com/viewjob?jk=9e3160233e816836,메신저앱FamilyOSClient개발,SuccessKorea성남분당구,,FFmpeg소스구조를이해하고능숙하게이용할줄아시는분-Python스크립트를능숙하게다룰줄아시는분[전형절차]서류전형-실무...능숙하게이용할줄아시는분-Python스크립트를능숙하게다룰줄...
https://kr.indeed.com/viewjob?jk=923e9f7bbfac6aad,"대기업컨텐츠서비스,검색서비스테스트및품질관리",차량IT전문기업(대기업)서울,,"언어를활용한JSON,바이너리파싱[기술스택]-OS:Unix계열(Linux등)-언어:python,sql(spatial)등[우대역량및경험]-컨텐츠,검색결과품질정량화(지표화)경험..."
https://kr.indeed.com/viewjob?jk=493a39e613f9971a,영상보안Application개발및수행,SuccessKorea서울중구,,"험자-영상플레이어개발경험-CUDA(GPGPU)개발경험자-Python개발경험자-인공지능딥러닝,빅데이터관심있는자-공공...GPGPU)개발경험자-Python개발경험자-인공지능딥러닝..."
https://kr.indeed.com/viewjob?jk=864f613e52a0ee39,"SeniorManager,SoftwareEngineering(Se...",Coupang3.0서울,,"또는동등학사및/또는석사학위7년이상의Java,Scala,Python을이용한소프트웨어설계및개발경험3년이상의대규모데이터...Java,Scala,python.Atleast3+years..."
https://kr.indeed.com/viewjob?jk=8666e6bb8478c79f,전자상거래플랫폼인프라설계/구축/운영,SuccessKorea서울,,5년이상-bash/PythonScript활용우대-대용량...국문이력서자격요건-관련직무경력5년이상-bash/PythonScript활용우대-대용량서비스트래픽운영경험우대...
https://kr.indeed.com/viewjob?jk=d9f1c1b5579f37c4,빌링서버개발자,SuccessKorea서울,,커뮤니케이션이가능하신분[우대사항]-Linux기반에서Python(Django)또는PHP로백엔드시스템개발경험-AWS/GCP...사항]-Linux기반에서Python(Django)또는PHP로백엔...
https://kr.indeed.com/viewjob?jk=4552c81ebe0fc6c5,데이터분석,SuccessKorea서울,,6년이상-SAS，R，Python，SQL중두개이상의분석...력서자격요건-데이터분석경력6년이상-SAS，R，Python，SQL중두개이상의분석도구에대한높은이해-통계분석...
https://kr.indeed.com/viewjob?jk=2d6e7d69a6ba52d6,전산팀개발담당,SuccessKorea서울역삼동,,"남자-4년제대졸이상/전공무관-기술요구사항:JAVA/WEB,PYTHON,ORACLE:ERPI/FAPI,CRAWLING개발...기술요구사항:JAVA/WEB,PYTHON,ORACLE:ERPI/F..."
https://kr.indeed.com/viewjob?jk=86a47dc8924f3275,ADMachineLearningEngine개발,SuccessKorea성남분당구,,"수식을보고개발하는것에부담이없으신분-Java,Python외의새로운언어사용에부담이없으신분-Hadoop,Spark...부담이없으신분-Java,Python외의새로운언어사용에부담..."
https://kr.indeed.com/viewjob?jk=dae2c7e9525b116a,MediaDeliveryServer개발,SuccessKorea성남분당구,,"서비스운영에필요한script개발이가능하신분:shell,python,perl,scala등사용-HTTP(RESTful)API...가능하신분:shell,python,perl,scala등사용..."
https://kr.indeed.com/viewjob?jk=fde71a032b2fe17d,고객행동Log분석전문가(Web/AppLogAnalyst),SuccessKorea서울,,"Parsing에대한지식-최소한가지의Script언어활용(Python,JAVA등)-SQL,SAS등능숙활용-대용량의데이...한가지의Script언어활용(Python,JAVA등)-SQL..."
https://kr.indeed.com/viewjob?jk=db4aea89adb14a66,데이터로직스2020개발PL경력직,데이터로직스서울강남구,,니다.인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>DBA...
https://kr.indeed.com/viewjob?jk=50a1cb7c9938cba4,Sr.Service/platformEngineer(15년이상),SuccessKorea서울,,"search,Redis등)-서버사이드백엔드플랫폼개발경험(Java,Spring,python,Mysql,Oracle등)-프로젝트설계및PM/PL경험-Web서비스개발프로젝트리딩및일정..."
https://kr.indeed.com/viewjob?jk=449c79ff66c3925c,SydneyBasedCloudSupportEngineer,SuccessKorea대한민국,,MySQL/PostgresSQL/MSSQL/Oracle관련경험·Python/Java/Shell/Perl/Ruby/PHP등개발/스크립트언어...Oracle관련경험·Python/Java/Shell/Perl...
https://kr.indeed.com/viewjob?jk=d186bbf489056d37,DataEngineer(머신러닝),SuccessKorea서울,,"작업필수사항:-SQL,Spark를이용한데이터처리-Cloud를이용한서비스개발경험-Python또는Scala능숙자-Hadoopechosystem에대한이해-머신러닝관련업무희망자..."
https://kr.indeed.com/viewjob?jk=aa33fe7923668df4,Back-End개발자(거래소),SuccessKorea서울강남구,,"설계및기본튜닝,DB쿼리개발숙련자-Gp,Java,C++,Python등PHP이외의개발언어를능숙하게다루는자-정보처리기사...련자-Gp,Java,C++,Python등PHP이외의개발언어..."
https://kr.indeed.com/viewjob?jk=43bf0c7e2b10e9b5,OperationsManager(운영팀장)-한국,Beam서울,,"KnowledgeofSQL,Python,R,GIS...무엇이든할수있다""는태도•관련업계경력자우대•SQL,Python,R,GIS숙련자우대•영어/한국어능통자,우수한영어말하..."
https://kr.indeed.com/viewjob?jk=74cf47be676133ff,DGIST미래자동차융합연구센터계약직연구원및연수연구원공개초빙...,대구경북과학기술원대구현풍면,,"기술개발우대사항우대사항-S/W개발능력,C,C++,Python,Matlab등능숙자-자율주행및ADAS관련프로젝트참여경...W개발능력,C,C++,Python,Matlab등능숙자-자율주행..."
https://kr.indeed.com/viewjob?jk=cbfaf43db43ea8f9,Dataengineer,SuccessKorea서울공덕동,,이상-관련경력:5년이상-python개발가능[전형절차]서류전형-실무면접-최종면접[제출서류]국문이력서자격요건-초대졸이상-관련경력:5년이상-python개발가능[전형절차]서류전형-실무...
https://kr.indeed.com/viewjob?jk=c4338692c14fa45a,머신러닝엔지니어(3년이상),SuccessKorea서울,,"평가및개발,적용필수사항:-PyTorch,Tensorflow중1개이상사용가능-Python중급이상-딥러닝관련지식보유-선형대수,통계학등지식보유우대사항:-머신러닝..."
https://kr.indeed.com/viewjob?jk=1686bc8fdc03fd84,빅데이터분석/컨설팅(3년이상경력),에이치알코리아서울,,"설팅지원자격-빅데이터분석역량-빅데이터,DW/CRM프로젝트PM/PMO수행경험-PI/IT전략컨설팅경험보유우대-R,Python,SAS,,SQL,HiveonHadoop사용경험우대"
https://kr.indeed.com/viewjob?jk=a07f68014776c455,플랫폼Back-end개발(5년이상),SuccessKorea서울,,"end개발업무5년이상필수조건-대용량시스템설계및개발경력-Java,Spring,Python기반WebApplication개발및운영경력-MongoDB,ElasticSearch등..."
https://kr.indeed.com/viewjob?jk=4703aab992909e94,머신러닝엔지니어(5년이상),SuccessKorea서울,,"경력5년이상-업무내용:IDCorCloud환경에서AI서비스설계/운영필수사항:-Python중급이상-PyTorch,Tensorflow,Keras중1개이상사용가능-AI관련지식..."
https://kr.indeed.com/viewjob?jk=12bca81588e3f9aa,응용프로그래머[팀장급],SuccessKorea서울성수동,,"WindowsServer,MS-SQL개발경험[우대사항]-Python개발가능자우대[전형절차]서류전형>임원면접>최종합격...개발경험[우대사항]-Python개발가능자우대[전형절차..."
https://kr.indeed.com/viewjob?jk=fe69337a085bae5b,Linux서버개발자,SuccessKorea성남판교역,,"격요건]-경력5~6년이상(선임/과장급)-C/C++,Python개발가능-Web서버,DB운용경험[우대요건]-SELinux...선임/과장급)-C/C++,Python개발가능-Web서버,DB..."
https://kr.indeed.com/viewjob?jk=4f434e03385f0b9c,DataScientist,SuccessKorea서울강남구,,"이상활용능력?Python,R외기타1개이상의데이터분석및모델링관련컴퓨터랭귀지에대한중급이상실력?데이터프로세싱을위한컴퓨터랭귀지의1개이상초급이상실력(Python,Shell..."
https://kr.indeed.com/viewjob?jk=941d0cefc1d5b28d,TA[Animation특화],SuccessKorea서울구로구,,"니케이션능력[우대사항]-Animator유경험자-캐릭터모델러경력및메터리얼제작-C#,Python,MaxScript중최소1가지이상개발언어숙달자[전형절차]서류전형-면접(2회)[제출..."
https://kr.indeed.com/viewjob?jk=2cadf87cc64c38d6,[신규사업실]시니어Back-end개발,SuccessKorea서울,,"API설계/개발경험및ORM에대한이해/활용경험7.Python/Django,Node.js또는JVM언어/ORM기반의API...에대한이해/활용경험7.Python/Django,Node.js..."
https://kr.indeed.com/viewjob?jk=d11342cfe074df78,FrontendDeveloper(Javascript/React),BeproCompany서울,,참고-ReactJS(Web)/Kotlin(Android)/Swift(iOS)-Python+Django-AWSlambda+APIgateway-MySQL-GoogleCloud...
https://kr.indeed.com/viewjob?jk=c193b65defa6a4ec,Web개발,SuccessKorea서울중구,,"험자-가상화,Docker기술경험자-네트워크지식보유자-Python개발경험자-인공지능딥러닝,빅데이터관심있는자-GIS...네트워크지식보유자-Python개발경험자-인공지능딥러닝..."
https://kr.indeed.com/viewjob?jk=a9376c5dec70af52,경영기획심사,SuccessKorea서울,,"자격요건]-관련직무경력3년이상-데이터처리언어(R,Python,Scala)사용경험-통계기본지식및모델링에대한이해...데이터처리언어(R,Python,Scala)사용경험-통계..."
https://kr.indeed.com/viewjob?jk=4075d8bfdc15d56d,DataAnalyst(5년이상),SuccessKorea서울,,"분석을통한인사이트발굴경험-데이터를기반으로현업부서와의원할한커뮤니케이션능력우대사항:-Python,R,하둡,Spark등활용가능자-통계관련또는컴퓨터공학관련전공자-Google..."
https://kr.indeed.com/viewjob?jk=4801b7535e8bc40d,서버개발(사원~과장급),SuccessKorea서울가산디지털단지역,,"회사소개http...newemotion.co.kr업무내용/자격요건자격요건-PHP,Python,Javascript-Mysql-OAuth-AmazonSQS-대학교수준의알고리듬/DB..."
https://kr.indeed.com/viewjob?jk=bbf36187bf5002f0,서비스개발및관리,SuccessKorea서울,,경력1년이상-PHP/Python등웹프로그래밍경력자-APM...출서류]이력서경력기술서자격요건-경력1년이상-PHP/Python등웹프로그래밍경력자-APM환경에서시스템구축의전반에대한...
https://kr.indeed.com/viewjob?jk=e694ab3767521447,데이터사이언스,SuccessKorea서울강남구,,"이상활용능력-Python,R외기타1개이상의데이터분석및모델링관련컴퓨터랭귀지에대한중급이상실력-데이터프로세싱을위한컴퓨터랭귀지의1개이상초급이상실력(Python,Shell..."
https://kr.indeed.com/viewjob?jk=bfab93af00d5d49a,데이터엔지니어,SuccessKorea서울광화문역,,운영-빅데이터분석지원[자격요건]-3년이상경력-Python활용능력중급이상-컴퓨터공학및관련학과전공자-빅데이터...격요건-3년이상경력-Python활용능력중급이상-컴퓨터...
https://kr.indeed.com/viewjob?jk=51dcabafcf7a0bb0,저축은행디지털뱅킹팀데이터분석,국내자본저축은행서울구로구,,"정규대졸이상-데이터분석경력3년이상-실제서비스데이터를이용한분석모델개발경험-R,Python,SQL등데이터분석의업무를수행할수있는하나이상의개발언어에숙달<우대사항>-해당..."
https://kr.indeed.com/viewjob?jk=5d6f265e064496e0,ICT서비스본부디지털LAB,국내자본저축은행서울구로구,,"패키지구사능력-R,SAS,SPSS,S-PLUS등통계분석솔루션경험(필수)-R,Python,시각화툴(Sporfire,Tableau등)능숙자우대(2)지식및경험-통계분석/Maching..."
https://kr.indeed.com/viewjob?jk=9b6fd8a39f3af2fe,파이썬개발,위대한상사서울강남구,"연봉40,000,000원-60,000,000원",비식별데이터)처리및DB적재•위경도기반의데이터처리•상권분석자동화시스템[자격요건]•Python프로그래밍능력•RDBMS및쿼리에대한이해•리눅스환경에서개발경험•Pandas및...
https://kr.indeed.com/viewjob?jk=8c8b1c8fee606a46,"Principal,Office365SaaSApplicationEn...",Coupang3.0서울,,"SQL,JavaScript,Python,etc.)4+years...IaaS및관련기술경험C#,SQL,JavaScript,Python등일반코딩경험기업환경에서의변경관리경험영어가능자모바일..."
https://kr.indeed.com/viewjob?jk=7b314f7d2a99c2ea,지스트블록체인인터넷경제연구센터계약직(박사급연구원),광주과학기술원광주북구,,"기획블록체인연구·개발·하드포크1)박사이상졸업자2)SW프로그래밍제작경험자3)Python/C/Java/Go프로그래밍가능자1명시간제(주20시간)(월-목,am10-pm4)우대사항..."
https://kr.indeed.com/viewjob?jk=315c65b8337d3e7a,[Engineering]ReactNativeDeveloper(상시...,"Miso,inc서울",,"Redux등의개발경험을보유하신분Golang,Node.js,Python,orRuby중프로그래밍언어사용가능하신분새로운기술...DataScience:Go,PythonCollaboration..."
https://kr.indeed.com/viewjob?jk=b677074c7cf9e653,"[경력]경로,교통정보분석QE",현대엠엔소프트서울용산구,,"12년이하-경로탐색알고리즘이해[기술스택]-언어:python,sql(spatial)-SW:범용GISSW(Q-GIS등...통신·모바일·게임>응용프로그래머>Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=7d77b3a35141e16a,"[6년연속1위앱,데이트팝]iOS앱개발자",텐핑거스서울구로구,,[400만의선택데이트팝]ios앱개발자모집#iOS#ios#개발#개발#개발자#앱#스타트업#IT#it#swift#스위프트#objectivec#java#자바#C#C++#python#파이썬...
https://kr.indeed.com/viewjob?jk=3b812a304a7c3aae,PrincipalBusinessAnalyst(RetailProgr...,Coupang3.0서울,,"사학위소지자,관련분야석사학위소지하신분이커머스또는인터넷서비스업계근무경력을보유하신분Python경력을보유하신분파이낸셜모델링/예측경력을보유하신분전형절차및기타사항전형절차:서류전..."
https://kr.indeed.com/viewjob?jk=6ae76a6437a8a2b6,SolutionArchitecture:Starts-Up/Gaming,SuccessKorea서울,,"moderndevelopmentlanguages...Ruby,PythonandNode.js-Experienceworking...languages...Ruby,PythonandNode..."
https://kr.indeed.com/viewjob?jk=072b5b83539aae58,"KOREA,ConnectSpecialistSA",AmazonWebServicesKoreaLLC서울,,"passionforgettinghandsdirtywithcode/scripting(e.g,python,java,c#,.NET,Node.js)·NativeKorean·Businesslevel..."
https://kr.indeed.com/viewjob?jk=f797a2d19667b1e6,"Sr.Manager,CustomerInsights(CMG)",Coupang3.0서울,,"사항:리테일,이커머스,성과마케팅분야경험7년이상내외부이해관계자와의협상경험SQL,Python,R등의데이터마이닝도구에능숙다수의리테일비즈니스모델이해능력복잡하고빠르게진행되는환경..."
https://kr.indeed.com/viewjob?jk=5003a0c1eab64760,일삼헤르츠(주)웹개발서비스개발자경력직,일삼헤르츠서울,,"frameworkJQuery,lodash,TurbolinksPython/DjangoNode/ExpressGithubAWS기타...통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=1a69be35a884cd55,"[R0005512]Principal,LogisticsProgram...",Coupang3.0서울,,"QualificationsExperienceinprogramminglanguages...R,Python.Experienceinstatisticalmodelingandoptimization..."
https://kr.indeed.com/viewjob?jk=f0651a7717791bc3,ARAppEngineer,하이퍼커넥트서울,,"지신분스스로문제를정의하고해결책을제시할수있는분Java,ObjectiveC(Swift),Python등다양한언어경험OpenCV활용(ImageProcessing이해)채용형태/근무시간정규..."
https://kr.indeed.com/viewjob?jk=d117f8be236d78e5,TD(PipelineDeveloper),KidsLoop서울,,"자동화기술개발업무프로세스향상툴개발자격요건애니메이션제작파이프라인개발경력3년이상Python프로그래밍능력Maya,Nuke,Shotgun등의애니메이션제작소프트웨어에대한이해Qt..."
https://kr.indeed.com/viewjob?jk=360f14f0eac93221,SeniorBusinessAnalyst(SiteMerchandis...,Coupang3.0서울,,"분모호하거나복잡한분석내용을간단명료하게구두및서면으로전달하실수있는분우대사항:Python,R등통계분석용소프트웨어활용경험이있으신분통계/수학/컴퓨터공학/심리재무관련분야의학사..."
https://kr.indeed.com/viewjob?jk=039c32658292a7a9,HANACloudServicesSeniorDeveloper,SAP4.3서울,,"operationsExperienceinoneormore...following:Python,Go,Java,C++,Groovy,Perl,andsoonVerygoodcommunication..."
https://kr.indeed.com/viewjob?jk=71675db885a52e67,검색소프트웨어엔지니어,myrealtrip서울,,운영지식그래프기반NER서비스개발[자격요건]3년이상의정보검색/추천서비스경력Java/Python하나이상의능숙한프로그래밍언어가있으신분데이터기반서비스의아이디어를내고구현에도전하시는...
https://kr.indeed.com/viewjob?jk=e4066119c5e9d0da,SecurityDeveloper(보안개발자)(인재풀),비바리퍼블리카서울강남구,,"시스템개발경험이있는분보안로그상관분석개발또는그에준하는분석/탐지기술개발경험이있는분Python,JAVA,Go등의프로그래밍언어에능숙한분우대사항대용량데이터기반의보안시스템(SIEM..."
https://kr.indeed.com/viewjob?jk=754348a9c3f08d66,[Engineering]FullStackDeveloper(상시),"Miso,inc서울",,"이런분과함께하고싶습니다]개발경력3년이상Ruby,Python,Go,NodeJS중하나이상의언어에능숙하신분Ruby...DataScience:Go,PythonCollaboration..."
https://kr.indeed.com/viewjob?jk=d8dbed4efb6aa668,DataScientist-AWSProfessionalServic...,AmazonWebServicesKoreaLLC서울,,"trackrecordofbuildingMLorDLmodels·ExperienceusingPython...R·Abletowriteproductionlevelcode,which..."
https://kr.indeed.com/viewjob?jk=23d0dc8f7287f40d,"Ruby,백엔드외신입/경력정규직",매드엑스컴퍼니서울마포구,,Ruby|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>Python|인터넷·IT·통신·모바일·게임>웹디자인>UI·UX디자인|인터넷·IT·통신·모바일·게임>웹디자인>Sketch...
https://kr.indeed.com/viewjob?jk=65da831cb9d5a6b5,DGIST계약직연구원및일반직원초빙공고,대구경북과학기술원대구현풍면,,"구축및생물학데이터분석Tool개발및유지다양한프로그래밍(Java,Perl,C++,Python)우대사항관련분야석사학위소지자유전체,단백체,대사체데이터분석유경험자(3년이상..."
https://kr.indeed.com/viewjob?jk=1961cdd73f62c880,"SpecializedSolutionsArchitectIII,DW",AmazonWebServicesKoreaLLC서울,,"Knowledge...leastoneormoreprograminglanguages...Python,JavaandScala.·Handsonexperienceleadinglarge..."
https://kr.indeed.com/viewjob?jk=54ce47c4db974112,DGISTHumanLAB(인간중심지능형시스템연구실)연수연구원채용공...,대구경북과학기술원대구현풍면,,경험자Matlab또는Python활용능력우수자국가연구...프트웨어설계및구현가능자Matlab/Simulink또는Python활용능력우수자국가연구개발(R&D)사업참여경험자영어...
https://kr.indeed.com/viewjob?jk=31c8ae4a133b5147,SW(모바일앱및웹개발)신입/경력정규직개발자,더조인서울강남구,,통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머>Python
https://kr.indeed.com/viewjob?jk=35b6381bfc05576b,ServerEngineeringManager,레이니스트서울,,"8년이상서버엔지니어링경험보유1년이상팀매니징경험보유Golang/Java(Kotlin)/Python중하나이상에전문성을보유,고도화된서비스설계및개발경험보유다양한도구및툴을활용하여..."
https://kr.indeed.com/viewjob?jk=a7c68eba65a950aa,지스트블록체인경제센터계약직연구원,광주과학기술원광주북구,,구직1명블록체인개발블록체인경제블록체인하드포크1)SW프로그래밍제작경험자2)Python/C/Java/Go프로그래밍가능자우대사항①국가보훈대상자(취업보호대상자)및장애인은관련법령...
